iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PAK,Asia,Pakistan,3/12/20,20,4,2.143,0,0,0,0.091,0.018,0.01,0,0,0,60,531,0.002,0,,,,,tests performed,28.7,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/13/20,21,1,2.286,0,0,0,0.095,0.005,0.01,0,0,0,78,609,0.003,0,,,,,tests performed,52.78,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/14/20,21,0,2.143,0,0,0,0.095,0,0.01,0,0,0,75,684,0.003,0,,,,,tests performed,52.78,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/15/20,30,9,3.429,0,0,0,0.136,0.041,0.016,0,0,0,149,833,0.004,0.001,,,,,tests performed,52.78,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/16/20,31,1,3.571,0,0,0,0.14,0.005,0.016,0,0,0,292,1125,0.005,0.001,,,,,tests performed,52.78,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/17/20,187,156,24.429,0,0,0,0.847,0.706,0.111,0,0,0,16,1141,0.005,0,,,,,tests performed,52.78,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/18/20,187,0,24.429,0,0,0,0.847,0,0.111,0,0,0,1022,2163,0.01,0.005,242,0.001,9.906,0.101,tests performed,52.78,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/19/20,302,115,40.286,0,0,0,1.367,0.521,0.182,0,0,0,1247,3410,0.015,0.006,411,0.002,10.202,0.098,tests performed,52.78,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/20/20,478,176,65.286,2,2,0.286,2.164,0.797,0.296,0.009,0.009,0.001,591,4001,0.018,0.003,485,0.002,7.429,0.135,tests performed,52.78,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/21/20,495,17,67.714,3,1,0.429,2.241,0.077,0.307,0.014,0.005,0.002,1224,5225,0.024,0.006,649,0.003,9.584,0.104,tests performed,55.56,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/22/20,646,151,88,3,0,0.429,2.925,0.684,0.398,0.014,0,0.002,219,5444,0.025,0.001,659,0.003,7.489,0.134,tests performed,55.56,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/23/20,784,138,107.571,5,2,0.714,3.549,0.625,0.487,0.023,0.009,0.003,413,5857,0.027,0.002,676,0.003,6.284,0.159,tests performed,85.19,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/24/20,887,103,100,6,1,0.857,4.016,0.466,0.453,0.027,0.005,0.004,266,6123,0.028,0.001,712,0.003,7.12,0.14,tests performed,93.52,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/25/20,991,104,114.857,7,1,1,4.486,0.471,0.52,0.032,0.005,0.005,326,6449,0.029,0.001,612,0.003,5.328,0.188,tests performed,93.52,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/26/20,1057,66,107.857,8,1,1.143,4.785,0.299,0.488,0.036,0.005,0.005,1386,7835,0.035,0.006,632,0.003,5.86,0.171,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/27/20,1197,140,102.714,9,1,1,5.419,0.634,0.465,0.041,0.005,0.005,5396,13231,0.06,0.024,1319,0.006,12.841,0.078,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/28/20,1197,0,100.286,9,0,0.857,5.419,0,0.454,0.041,0,0.004,1105,14336,0.065,0.005,1302,0.006,12.983,0.077,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/29/20,1408,211,108.857,11,2,1.143,6.374,0.955,0.493,0.05,0.009,0.005,412,14748,0.067,0.002,1329,0.006,12.209,0.082,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/30/20,1526,118,106,13,2,1.143,6.908,0.534,0.48,0.059,0.009,0.005,935,15683,0.071,0.004,1404,0.006,13.245,0.075,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,3/31/20,1625,99,105.429,18,5,1.714,7.357,0.448,0.477,0.081,0.023,0.008,284,15967,0.072,0.001,1406,0.006,13.336,0.075,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/1/20,2039,414,149.714,26,8,2.714,9.231,1.874,0.678,0.118,0.036,0.012,1357,17324,0.078,0.006,1554,0.007,10.38,0.096,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/2/20,2291,252,176.286,31,5,3.286,10.372,1.141,0.798,0.14,0.023,0.015,12984,30308,0.137,0.059,3210,0.015,18.209,0.055,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/3/20,2291,0,156.286,31,0,3.143,10.372,0,0.708,0.14,0,0.014,2622,32930,0.149,0.012,2814,0.013,18.005,0.056,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/4/20,2291,0,156.286,31,0,3.143,10.372,0,0.708,0.14,0,0.014,1955,34885,0.158,0.009,2936,0.013,18.786,0.053,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/5/20,2450,159,148.857,35,4,3.429,11.091,0.72,0.674,0.158,0.018,0.016,990,35875,0.162,0.004,3018,0.014,20.274,0.049,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/6/20,3277,827,250.143,50,15,5.286,14.835,3.744,1.132,0.226,0.068,0.024,3308,39183,0.177,0.015,3357,0.015,13.42,0.075,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/7/20,3864,587,319.857,54,4,5.143,17.493,2.657,1.448,0.244,0.018,0.023,2976,42159,0.191,0.013,3742,0.017,11.699,0.085,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/8/20,4072,208,290.429,58,4,4.571,18.434,0.942,1.315,0.263,0.018,0.021,2737,44896,0.203,0.012,3939,0.018,13.563,0.074,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/9/20,4322,250,290.143,63,5,4.571,19.566,1.132,1.314,0.285,0.023,0.021,9810,54706,0.248,0.044,3485,0.016,12.011,0.083,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/10/20,4601,279,330,66,3,5,20.829,1.263,1.494,0.299,0.014,0.023,3130,57836,0.262,0.014,3558,0.016,10.782,0.093,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/11/20,4788,187,356.714,71,5,5.714,21.676,0.847,1.615,0.321,0.023,0.026,3965,61801,0.28,0.018,3845,0.017,10.779,0.093,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/12/20,5038,250,369.714,86,15,7.286,22.807,1.132,1.674,0.389,0.068,0.033,3313,65114,0.295,0.015,4177,0.019,11.298,0.089,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/13/20,5374,336,299.571,93,7,6.143,24.329,1.521,1.356,0.421,0.032,0.028,4814,69928,0.317,0.022,4392,0.02,14.661,0.068,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/14/20,5716,342,264.571,96,3,6,25.877,1.548,1.198,0.435,0.014,0.027,3511,73439,0.332,0.016,4469,0.02,16.891,0.059,tests performed,96.3,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/15/20,5988,272,273.714,107,11,7,27.108,1.231,1.239,0.484,0.05,0.032,5540,78979,0.358,0.025,4869,0.022,17.789,0.056,tests performed,92.59,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/16/20,6505,517,311.857,124,17,8.714,29.449,2.341,1.412,0.561,0.077,0.039,5725,84704,0.383,0.026,4285,0.019,13.74,0.073,tests performed,92.59,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/17/20,7025,520,346.286,135,11,9.857,31.803,2.354,1.568,0.611,0.05,0.045,7844,92548,0.419,0.036,4959,0.022,14.321,0.07,tests performed,92.59,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/18/20,7481,456,384.714,143,8,10.286,33.867,2.064,1.742,0.647,0.036,0.047,5974,98522,0.446,0.027,5246,0.024,13.636,0.073,tests performed,92.59,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/19/20,7993,512,422.143,159,16,10.429,36.185,2.318,1.911,0.72,0.072,0.047,5780,104302,0.472,0.026,5598,0.025,13.261,0.075,tests performed,92.59,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/20/20,8418,425,434.857,176,17,11.857,38.109,1.924,1.969,0.797,0.077,0.054,,,,,5447,0.025,12.526,0.08,tests performed,92.59,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/21/20,9216,798,500,192,16,13.714,41.722,3.613,2.264,0.869,0.072,0.062,,111806,0.506,,5481,0.025,10.962,0.091,tests performed,92.59,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/22/20,9749,533,537.286,209,17,14.571,44.135,2.413,2.432,0.946,0.077,0.066,6214,118020,0.534,0.028,5577,0.025,10.38,0.096,tests performed,92.59,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/23/20,9749,0,463.429,209,0,12.143,44.135,0,2.098,0.946,0,0.055,6529,124549,0.564,0.03,5692,0.026,12.282,0.081,tests performed,92.59,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/24/20,11155,1406,590,237,28,14.571,50.5,6.365,2.671,1.073,0.127,0.066,6816,131365,0.595,0.031,5545,0.025,9.398,0.106,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/25/20,11940,785,637,253,16,15.714,54.053,3.554,2.884,1.145,0.072,0.071,6782,138147,0.625,0.031,5661,0.026,8.887,0.113,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/26/20,12723,783,675.714,269,16,15.714,57.598,3.545,3.059,1.218,0.072,0.071,6218,144365,0.654,0.028,5723,0.026,8.47,0.118,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/27/20,13328,605,701.429,281,12,15,60.337,2.739,3.175,1.272,0.054,0.068,6391,150756,0.682,0.029,6100,0.028,8.697,0.115,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/28/20,14079,751,694.714,301,20,15.571,63.737,3.4,3.145,1.363,0.091,0.07,6467,157223,0.712,0.029,6488,0.029,9.339,0.107,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/29/20,14885,806,733.714,327,26,16.857,67.386,3.649,3.322,1.48,0.118,0.076,8688,165911,0.751,0.039,6842,0.031,9.325,0.107,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,4/30/20,15759,874,858.571,346,19,19.571,71.342,3.957,3.887,1.566,0.086,0.089,8249,174160,0.788,0.037,7087,0.032,8.254,0.121,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/1/20,16817,1058,808.857,385,39,21.143,76.132,4.79,3.662,1.743,0.177,0.096,7971,182131,0.825,0.036,7252,0.033,8.966,0.112,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/2/20,18114,1297,882,417,32,23.429,82.004,5.872,3.993,1.888,0.145,0.106,11728,193859,0.878,0.053,7959,0.036,9.024,0.111,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/3/20,19103,989,911.429,440,23,24.429,86.481,4.477,4.126,1.992,0.104,0.111,9166,203025,0.919,0.041,8380,0.038,9.194,0.109,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/4/20,20186,1083,979.714,462,22,25.857,91.384,4.903,4.435,2.092,0.1,0.117,9486,212511,0.962,0.043,8822,0.04,9.005,0.111,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/5/20,21501,1315,1060.286,486,24,26.429,97.337,5.953,4.8,2.2,0.109,0.12,9893,222404,1.007,0.045,9312,0.042,8.783,0.114,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/6/20,22550,1049,1095,526,40,28.429,102.086,4.749,4.957,2.381,0.181,0.129,10178,232582,1.053,0.046,9524,0.043,8.698,0.115,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/7/20,24073,1523,1187.714,564,38,31.143,108.981,6.895,5.377,2.553,0.172,0.141,12196,244778,1.108,0.055,10088,0.046,8.494,0.118,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/8/20,25837,1764,1288.571,594,30,29.857,116.966,7.986,5.833,2.689,0.136,0.135,12469,257247,1.165,0.056,10731,0.049,8.328,0.12,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/9/20,27474,1637,1337.143,618,24,28.714,124.377,7.411,6.053,2.798,0.109,0.13,12778,270025,1.222,0.058,10881,0.049,8.138,0.123,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/10/20,29465,1991,1480.286,639,21,28.429,133.391,9.013,6.701,2.893,0.095,0.129,13492,283517,1.284,0.061,11499,0.052,7.768,0.129,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/11/20,30941,1476,1536.429,667,28,29.286,140.073,6.682,6.956,3.02,0.127,0.133,11377,294894,1.335,0.052,11769,0.053,7.66,0.131,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/12/20,32081,1140,1511.429,706,39,31.429,145.234,5.161,6.842,3.196,0.177,0.142,10957,305851,1.385,0.05,11921,0.054,7.887,0.127,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/13/20,34336,2255,1683.714,737,31,30.143,155.442,10.209,7.622,3.336,0.14,0.136,11848,317699,1.438,0.054,12160,0.055,7.222,0.138,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/14/20,35788,1452,1673.571,770,33,29.429,162.016,6.573,7.576,3.486,0.149,0.133,13051,330750,1.497,0.059,12282,0.056,7.339,0.136,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/15/20,37218,1430,1625.857,803,33,29.857,168.489,6.474,7.36,3.635,0.149,0.135,13700,344450,1.559,0.062,12458,0.056,7.662,0.131,tests performed,89.81,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/16/20,38799,1581,1617.857,834,31,30.857,175.647,7.157,7.324,3.776,0.14,0.14,14814,359264,1.626,0.067,12748,0.058,7.88,0.127,tests performed,78.7,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/17/20,40151,1352,1526.571,873,39,33.429,181.767,6.121,6.911,3.952,0.177,0.151,14146,373410,1.69,0.064,12842,0.058,8.412,0.119,tests performed,85.19,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/18/20,42125,1974,1597.714,903,30,33.714,190.704,8.936,7.233,4.088,0.136,0.153,13925,387335,1.754,0.063,13206,0.06,8.266,0.121,tests performed,85.19,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/19/20,43966,1841,1697.857,939,36,33.286,199.038,8.334,7.686,4.251,0.163,0.151,12957,400292,1.812,0.059,13492,0.061,7.946,0.126,tests performed,85.19,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/20/20,45898,1932,1651.714,985,46,35.429,207.784,8.746,7.477,4.459,0.208,0.16,13962,414254,1.875,0.063,13794,0.062,8.351,0.12,tests performed,85.19,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/21/20,48091,2193,1757.571,1017,32,35.286,217.712,9.928,7.957,4.604,0.145,0.16,15346,429600,1.945,0.069,14121,0.064,8.034,0.124,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/22/20,50694,2603,1925.143,1067,50,37.714,229.496,11.784,8.715,4.83,0.226,0.171,16387,445987,2.019,0.074,14505,0.066,7.535,0.133,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/23/20,52437,1743,1948.286,1101,34,38.143,237.387,7.891,8.82,4.984,0.154,0.173,14705,460692,2.086,0.067,14490,0.066,7.437,0.134,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/24/20,54601,2164,2064.286,1133,32,37.143,247.184,9.797,9.345,5.129,0.145,0.168,12915,473607,2.144,0.058,14314,0.065,6.934,0.144,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/25/20,56349,1748,2032,1167,34,37.714,255.097,7.913,9.199,5.283,0.154,0.171,10049,483656,2.19,0.045,13760,0.062,6.772,0.148,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/26/20,57705,1356,1962.714,1197,30,36.857,261.236,6.139,8.885,5.419,0.136,0.167,7252,490908,2.222,0.033,12945,0.059,6.595,0.152,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/27/20,59151,1446,1893.286,1225,28,34.286,267.782,6.546,8.571,5.546,0.127,0.155,8491,499399,2.261,0.038,12164,0.055,6.425,0.156,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/28/20,61227,2076,1876.571,1260,35,34.714,277.18,9.398,8.495,5.704,0.158,0.157,8687,508086,2.3,0.039,11212,0.051,5.975,0.167,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/29/20,64028,2801,1904.857,1317,57,35.714,289.861,12.68,8.623,5.962,0.258,0.162,11931,520017,2.354,0.054,10576,0.048,5.552,0.18,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/30/20,66457,2429,2002.857,1395,78,42,300.857,10.996,9.067,6.315,0.353,0.19,12020,532037,2.409,0.054,10192,0.046,5.089,0.197,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,5/31/20,69496,3039,2127.857,1483,88,50,314.615,13.758,9.633,6.714,0.398,0.226,14993,547030,2.476,0.068,10489,0.047,4.929,0.203,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,6/1/20,72460,2964,2301.571,1543,60,53.714,328.033,13.418,10.419,6.985,0.272,0.243,14106,561136,2.54,0.064,11069,0.05,4.809,0.208,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,6/2/20,76398,3938,2670.429,1621,78,60.571,345.861,17.828,12.089,7.338,0.353,0.274,16838,577974,2.617,0.076,12438,0.056,4.658,0.215,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,6/3/20,80463,4065,3044.571,1688,67,66.143,364.263,18.403,13.783,7.642,0.303,0.299,17370,595344,2.695,0.079,13706,0.062,4.502,0.222,tests performed,82.41,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,6/4/20,85264,4801,3433.857,1770,82,72.857,385.998,21.735,15.545,8.013,0.371,0.33,20167,615511,2.786,0.091,15346,0.069,4.469,0.224,tests performed,69.44,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,6/5/20,89249,3985,3603,1838,68,74.429,404.038,18.04,16.311,8.321,0.308,0.337,22812,638323,2.89,0.103,16901,0.077,4.691,0.213,tests performed,69.44,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
PAK,Asia,Pakistan,6/6/20,93983,4734,3932.286,1935,97,77.143,425.47,21.431,17.802,8.76,0.439,0.349,22185,660508,2.99,0.1,18353,0.083,4.667,0.214,tests performed,69.44,220892331,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.562
